Filename,ClassId,Pred_1,Conf_1,Pred_2,Conf_2
5550,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5551,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5552,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
5553,No overtaking,No overtaking,1.000000,No overtaking,1.000000
5554,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
5555,Mandatory step to the left,Mandatory step to the left,0.860026,Mandatory step to the left,0.998073
5556,Generic danger,Generic danger,0.999338,Generic danger,0.991970
5557,Men at work,Men at work,0.999998,Men at work,0.999987
5558,Right turn mandatory,Right turn mandatory,0.992843,Right turn mandatory,0.746285
5559,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
5560,Limit 100km,Limit 100km,0.990457,Limit 100km,0.999994
5561,Right of way,Right of way,1.000000,Right of way,1.000000
5562,Traffic light,Traffic light,0.992997,Asymmetrical bottleneck,0.783962
5563,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5564,Limit 120km,Limit 120km,0.999962,Limit 120km,1.000000
5565,Limit 120km,Limit 120km,0.981503,Give right to pass,0.999476
5566,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
5567,Right of way,Right of way,1.000000,Right of way,1.000000
5568,Go ahead,Go ahead,0.999995,Go ahead,1.000000
5569,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
5570,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
5571,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
5572,Limit 100km,Limit 100km,0.999966,Limit 100km,1.000000
5573,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5574,Generic danger,Wild animals,0.718437,Wild animals,0.967114
5575,Transit prohibition,Transit prohibition,0.999998,Transit prohibition,1.000000
5576,Limit 70km,Limit 70km,0.993626,Limit 70km,0.999162
5577,Generic danger,Generic danger,1.000000,Generic danger,1.000000
5578,Right turn mandatory,Right turn mandatory,1.000000,Right turn mandatory,1.000000
5579,Limit 50km,Limit 50km,0.999998,Limit 50km,1.000000
5580,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5581,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5582,Intersection with right of way,Intersection with right of way,0.999999,Intersection with right of way,0.999998
5583,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5584,Wrong way,Wrong way,1.000000,Wrong way,1.000000
5585,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5586,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5587,Right of way,Right of way,1.000000,Right of way,1.000000
5588,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5589,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5590,Give right to pass,Give right to pass,1.000000,Give right to pass,0.999999
5591,Limit 70km,Limit 70km,0.999957,Limit 70km,1.000000
5592,Limit 50km,Limit 50km,0.999976,Limit 50km,0.999994
5593,Directions right and straight,Directions right and straight,0.999525,Directions right and straight,0.999546
5594,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
5595,Right of way,Right of way,1.000000,Right of way,1.000000
5596,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5597,Intersection with right of way,Intersection with right of way,0.998712,Intersection with right of way,0.997116
5598,Limit 80km,Limit 80km,1.000000,Limit 80km,0.999995
5599,Transit prohibition,Transit prohibition,1.000000,Transit prohibition,1.000000
5600,School,School,0.999997,School,0.999968
5601,Roundabout,Roundabout,0.903000,Roundabout,0.999911
5602,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5603,Limit 100km,Limit 100km,1.000000,Limit 100km,0.999999
5604,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5605,Wrong way,Wrong way,1.000000,Wrong way,0.999999
5606,No overtaking,No overtaking,1.000000,No overtaking,1.000000
5607,Wrong way,Wrong way,0.999917,Wrong way,1.000000
5608,Roundabout,Roundabout,0.999998,Roundabout,1.000000
5609,Limit 100km,Limit 100km,1.000000,Limit 100km,0.999999
5610,Wild animals,Wild animals,0.999997,Wild animals,0.999990
5611,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5612,Generic danger,Generic danger,0.999852,Generic danger,1.000000
5613,Give right to pass,Give right to pass,1.000000,Give right to pass,0.999998
5614,Men at work,Men at work,1.000000,Men at work,1.000000
5615,Wrong way,Wrong way,1.000000,Wrong way,1.000000
5616,No overtaking,No overtaking,1.000000,No overtaking,1.000000
5617,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
5618,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5619,Limit 60km,Limit 60km,0.998753,Limit 60km,0.999995
5620,Cycle crossing,Cycle crossing,0.998957,Cycle crossing,0.999999
5621,Right of way,Right of way,1.000000,Right of way,1.000000
5622,Limit 120km,Limit 120km,0.999998,Limit 120km,0.999997
5623,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5624,Men at work,Men at work,1.000000,Men at work,1.000000
5625,No overtaking of heavy vehicles,Limit 60km,0.568803,Limit 60km,0.625857
5626,Limit 80km,Limit 80km,1.000000,Limit 80km,0.999914
5627,Limit 60km,Limit 60km,0.999887,Limit 60km,1.000000
5628,Directions left and straight,Directions left and straight,1.000000,Directions left and straight,0.999999
5629,Danger of slipping,Danger of slipping,0.673366,Danger of slipping,0.573334
5630,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5631,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
5632,Stop,Stop,0.999814,Stop,0.999992
5633,Mandatory direction straight,Mandatory direction straight,0.999228,Mandatory direction straight,1.000000
5634,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
5635,Wrong way,Wrong way,0.999571,Wrong way,0.995390
5636,Transit prohibition,Transit prohibition,1.000000,Transit prohibition,1.000000
5637,Double curve,Double curve,0.974346,Double curve,0.908491
5638,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
5639,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
5640,Limit 60km,Limit 60km,0.999944,Limit 60km,0.999999
5641,Limit 60km,Limit 60km,0.993461,Limit 60km,0.999999
5642,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
5643,Generic danger,Generic danger,1.000000,Generic danger,1.000000
5644,Dangerous right curve,Dangerous right curve,1.000000,Dangerous right curve,0.999988
5645,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
5646,Limit 120km,Limit 120km,1.000000,Limit 120km,0.999999
5647,Generic danger,Generic danger,1.000000,Generic danger,1.000000
5648,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
5649,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5650,Right of way,Right of way,1.000000,Right of way,1.000000
5651,Limit 80km,Limit 80km,0.999933,Limit 80km,1.000000
5652,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
5653,Stop,Stop,1.000000,Stop,0.999992
5654,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5655,Limit 70km,Limit 70km,0.999970,Limit 70km,1.000000
5656,Wrong way,Wrong way,1.000000,Wrong way,1.000000
5657,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5658,Directions left and straight,Directions left and straight,0.999930,Directions left and straight,0.999979
5659,Roundabout,Mandatory step to the left,0.582588,Roundabout,0.981302
5660,Wild animals,Wild animals,1.000000,Wild animals,1.000000
5661,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5662,Generic danger,Generic danger,1.000000,Generic danger,1.000000
5663,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
5664,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
5665,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
5666,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5667,Pedestrian crossing,Generic danger,0.676817,Limit 30km,0.999856
5668,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
5669,Limit 100km,Limit 100km,0.980913,Limit 100km,0.997842
5670,Wild animals,Wild animals,1.000000,Wild animals,1.000000
5671,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5672,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5673,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
5674,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
5675,Limit 120km,Limit 120km,0.991242,Limit 120km,0.999996
5676,Men at work,Men at work,1.000000,Men at work,1.000000
5677,No overtaking,No overtaking,0.999674,No overtaking,1.000000
5678,Stop,Stop,0.999974,Stop,0.998373
5679,Right of way,Right of way,1.000000,Right of way,1.000000
5680,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5681,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
5682,Wrong way,Wrong way,1.000000,Wrong way,1.000000
5683,Mandatory step to the right,Mandatory step to the right,0.999999,Mandatory step to the right,0.999999
5684,Men at work,Men at work,1.000000,Men at work,0.999999
5685,End limit 80km,End limit 80km,1.000000,End limit 80km,0.554605
5686,Limit 80km,Limit 80km,0.999998,Limit 80km,1.000000
5687,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5688,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
5689,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5690,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5691,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,0.999999
5692,Right of way,Right of way,0.999995,Right of way,1.000000
5693,Pedestrian crossing,Generic danger,0.755358,Limit 30km,0.999901
5694,Wrong way,Wrong way,1.000000,Wrong way,1.000000
5695,Right of way,Right of way,1.000000,Right of way,1.000000
5696,Right turn mandatory,Right turn mandatory,1.000000,Right turn mandatory,0.999990
5697,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
5698,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5699,Limit 70km,Limit 70km,0.999997,Limit 70km,1.000000
5700,Limit 120km,Limit 120km,0.999999,Limit 120km,1.000000
5701,School,School,1.000000,School,0.999999
5702,Right of way,Right of way,1.000000,Right of way,1.000000
5703,Cycle crossing,Cycle crossing,0.999799,Cycle crossing,0.999996
5704,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5705,End of no overtaking,End of no overtaking,0.999883,End of no overtaking,0.999978
5706,Wrong way,Wrong way,1.000000,Wrong way,1.000000
5707,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,0.999997
5708,Mandatory direction straight,Mandatory direction straight,0.999998,Mandatory direction straight,1.000000
5709,No overtaking,No overtaking,1.000000,No overtaking,1.000000
5710,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5711,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5712,Dangerous right curve,Dangerous right curve,1.000000,Dangerous right curve,0.999992
5713,Right of way,Right of way,1.000000,Right of way,1.000000
5714,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
5715,Limit 50km,Limit 50km,0.999998,Limit 50km,1.000000
5716,Men at work,Men at work,1.000000,Men at work,1.000000
5717,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
5718,Right turn mandatory,Right turn mandatory,1.000000,Right turn mandatory,0.999999
5719,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5720,Mandatory direction straight,Mandatory direction straight,0.999999,Mandatory direction straight,1.000000
5721,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5722,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
5723,Right of way,Right of way,1.000000,Right of way,1.000000
5724,End limit 80km,End limit 80km,0.999987,End limit 80km,1.000000
5725,Limit 100km,Limit 100km,1.000000,Limit 100km,0.999997
5726,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5727,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.998000,End of no overtaking of heavy vehicles,1.000000
5728,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
5729,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
5730,Wild animals,Wild animals,0.999843,Wild animals,1.000000
5731,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
5732,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
5733,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
5734,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
5735,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
5736,Danger of slipping,Danger of slipping,0.999998,Danger of slipping,1.000000
5737,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5738,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5739,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5740,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
5741,Limit 120km,Limit 120km,1.000000,Limit 120km,0.999994
5742,Asymmetrical bottleneck,Asymmetrical bottleneck,0.917904,Asymmetrical bottleneck,0.988044
5743,Wild animals,Wild animals,0.999987,Wild animals,0.999999
5744,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
5745,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5746,Right of way,Right of way,1.000000,Right of way,1.000000
5747,Double curve,Double curve,0.999720,Double curve,0.999993
5748,Cycle crossing,Cycle crossing,0.999418,Cycle crossing,0.999918
5749,Traffic light,Traffic light,1.000000,Traffic light,1.000000
5750,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5751,Limit 30km,Limit 30km,1.000000,Limit 30km,0.999997
5752,End limit 80km,End limit 80km,0.999975,End limit 80km,1.000000
5753,Limit 80km,Limit 80km,0.999994,Limit 80km,1.000000
5754,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
5755,Limit 70km,Limit 70km,0.999999,Limit 70km,1.000000
5756,No overtaking,No overtaking,1.000000,No overtaking,1.000000
5757,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
5758,Men at work,Men at work,1.000000,Men at work,1.000000
5759,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5760,Double curve,Double curve,0.999815,Double curve,0.999977
5761,Limit 80km,Limit 80km,0.994916,Limit 80km,0.838434
5762,Right of way,Right of way,1.000000,Right of way,1.000000
5763,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
5764,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
5765,Limit 50km,Limit 50km,1.000000,Limit 50km,0.999998
5766,Mandatory step to the left,Mandatory step to the left,1.000000,Mandatory step to the left,0.999996
5767,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
5768,Right turn mandatory,Right turn mandatory,1.000000,Right turn mandatory,0.999999
5769,Right turn mandatory,Right turn mandatory,0.999999,Right turn mandatory,0.999998
5770,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
